sale_id,store_id
2997,3
2998,3
2999,2
3000,2
3001,3
3002,4
3003,1
3004,2
3005,2
3006,3
3007,3
3008,4
3009,3
3010,2
3011,2
3012,4
3013,2
3014,2
3015,3
3016,2
3017,5
3018,5
3019,4
3020,3
3021,5
3022,5
3023,1
3024,1
3025,1
3026,1
3027,5
3028,1
3029,5
3030,3
3031,2
3032,5
3033,3
3034,4
3035,5
3036,5
3037,3
3038,3
3039,4
3040,4
3041,3
3042,1
3043,2
3044,1
3045,4
3046,3
3047,1
3048,4
3049,3
3050,2
3051,5
3052,4
3053,4
3054,2
3055,1
3056,2
3057,3
3058,3
3059,3
3060,5
3061,3
3062,4
3063,5
3064,3
3065,4
3066,1
3067,1
3068,5
3069,5
3070,3
3071,1
3072,5
3073,5
3074,5
3075,3
3076,4
3077,1
3078,4
3079,2
3080,3
3081,3
3082,3
3083,4
3084,5
3085,2
3086,2
3087,2
3088,4
3089,2
3090,2
3091,5
3092,2
3093,4
3094,3
3095,5
3096,1
3097,1
3098,1
3099,2
3100,4
3101,5
3102,5
3103,1
3104,5
3105,2
3106,3
3107,4
3108,3
3109,4
3110,5
3111,4
3112,2
3113,1
3114,4
3115,4
3116,5
3117,2
3118,2
3119,2
3120,1
3121,2
3122,2
3123,5
3124,2
3125,3
3126,2
3127,4
3128,5
3129,2
3130,3
3131,3
3132,4
3133,1
3134,4
3135,1
3136,5
3137,4
3138,4
3139,2
3140,3
3141,1
3142,2
3143,3
3144,2
3145,5
3146,1
3147,4
3148,5
3149,4
3150,2
3151,5
3152,3
3153,1
3154,2
3155,5
3156,4
3157,4
3158,2
3159,1
3160,4
3161,4
3162,5
3163,1
3164,3
3165,2
3166,1
3167,5
3168,1
3169,2
3170,5
3171,1
3172,4
3173,5
3174,5
3175,3
3176,5
3177,5
3178,4
3179,1
3180,5
3181,3
3182,1
3183,4
3184,3
3185,1
3186,3
3187,2
3188,2
3189,2
3190,2
3191,2
3192,5
3193,1
3194,5
3195,5
3196,3
3197,5
3198,4
3199,5
3200,3
3201,1
3202,1
3203,5
3204,2
3205,5
3206,4
3207,3
3208,5
3209,1
3210,4
3211,3
3212,1
3213,5
3214,3
3215,3
3216,1
3217,5
3218,3
3219,4
3220,1
3221,4
3222,1
3223,1
3224,3
3225,3
3226,2
3227,2
3228,3
3229,1
3230,4
3231,3
3232,1
3233,3
3234,1
3235,2
3236,4
3237,5
3238,1
3239,2
3240,1
3241,5
3242,1
3243,1
3244,2
3245,4
3246,4
3247,2
3248,3
3249,4
3250,5
3251,5
3252,2
3253,5
3254,5
3255,4
3256,2
3257,5
3258,4
3259,3
3260,5
3261,1
3262,5
3263,2
3264,4
3265,2
3266,4
3267,3
3268,5
3269,4
3270,4
3271,4
3272,4
3273,4
3274,4
3275,1
3276,3
3277,5
3278,3
3279,5
3280,1
3281,4
3282,5
3283,5
3284,4
3285,3
3286,1
3287,5
3288,1
3289,1
3290,2
3291,2
3292,4
3293,5
3294,2
3295,2
3296,4
3297,3
3298,2
3299,1
3300,2
3301,4
3302,1
3303,1
3304,5
3305,4
3306,2
3307,3
3308,5
3309,4
3310,4
3311,3
3312,3
3313,5
3314,5
3315,4
3316,1
3317,3
3318,1
3319,5
3320,2
3321,2
3322,4
3323,4
3324,5
3325,1
3326,3
3327,2
3328,3
3329,1
3330,4
3331,4
3332,5
3333,2
3334,2
3335,2
3336,4
3337,4
3338,5
3339,5
3340,4
3341,3
3342,5
3343,5
3344,3
3345,5
3346,3
3347,5
3348,5
3349,3
3350,4
3351,5
3352,3
3353,1
3354,3
3355,5
3356,4
3357,5
3358,3
3359,2
3360,1
3361,4
3362,2
3363,4
3364,5
3365,1
3366,4
3367,2
3368,5
3369,4
3370,2
3371,2
3372,3
3373,4
3374,5
3375,5
3376,2
3377,1
3378,5
3379,5
3380,4
3381,5
3382,2
3383,2
3384,1
3385,5
3386,4
3387,1
3388,5
3389,5
3390,4
3391,1
3392,5
3393,3
3394,4
3395,1
3396,3
3397,4
3398,4
3399,3
3400,4
3401,1
3402,2
3403,3
3404,2
3405,2
3406,3
3407,4
3408,4
3409,3
3410,2
3411,3
3412,4
3413,5
3414,3
3415,1
3416,3
3417,3
3418,4
3419,2
3420,2
3421,4
3422,3
3423,3
3424,4
3425,5
3426,5
3427,2
3428,2
3429,1
3430,2
3431,5
3432,4
3433,2
3434,5
3435,4
3436,3
3437,5
3438,1
3439,4
3440,3
3441,2
3442,1
3443,4
3444,3
3445,2
3446,2
3447,4
3448,1
3449,2
3450,5
3451,3
3452,3
3453,3
3454,2
3455,4
3456,5
3457,2
3458,2
3459,3
3460,5
3461,3
3462,4
3463,2
3464,4
3465,3
3466,3
3467,4
3468,3
3469,4
3470,4
3471,3
3472,2
3473,4
3474,5
3475,5
3476,4
3477,5
3478,5
3479,3
3480,4
3481,3
3482,3
3483,2
3484,4
3485,2
3486,4
3487,1
3488,2
3489,4
3490,3
3491,3
3492,3
3493,4
3494,1
3495,1
3496,5
3497,5
3498,1
3499,2
3500,5
3501,3
3502,1
3503,3
3504,4
3505,3
3506,5
3507,2
3508,3
3509,5
3510,4
3511,4
3512,4
3513,1
3514,1
3515,3
3516,3
3517,4
3518,2
3519,5
3520,4
3521,3
3522,5
3523,4
3524,5
3525,4
3526,4
3527,5
3528,2
3529,3
3530,1
3531,3
3532,3
3533,1
3534,1
3535,1
3536,2
3537,5
3538,2
3539,4
3540,3
3541,3
3542,1
3543,3
3544,4
3545,2
3546,2
3547,1
3548,5
3549,5
3550,2
3551,4
3552,4
3553,4
3554,4
3555,5
3556,2
3557,5
3558,4
3559,5
3560,3
3561,5
3562,5
3563,4
3564,3
3565,4
3566,1
3567,2
3568,2
3569,2
3570,2
3571,4
3572,1
3573,4
3574,5
3575,4
3576,2
3577,2
3578,4
3579,4
3580,5
3581,4
3582,4
3583,5
3584,1
3585,2
3586,5
3587,5
3588,1
3589,2
3590,1
3591,4
3592,1
3593,1
3594,3
3595,5
3596,4
3597,2
3598,1
3599,3
3600,3
3601,1
3602,4
3603,1
3604,2
3605,1
3606,2
3607,5
3608,5
3609,1
3610,5
3611,4
3612,3
3613,4
3614,4
3615,2
3616,1
3617,1
3618,4
3619,1
3620,5
3621,5
3622,5
3623,5
3624,4
3625,1
3626,4
3627,5
3628,3
3629,1
3630,3
3631,3
3632,4
3633,5
3634,5
3635,1
3636,3
3637,2
3638,2
3639,3
3640,1
3641,2
3642,4
3643,3
3644,4
3645,3
3646,5
3647,5
3648,2
3649,2
3650,1
3651,1
3652,4
3653,5
3654,3
3655,2
3656,3
3657,1
3658,5
3659,1
3660,3
3661,5
3662,4
3663,5
3664,4
3665,4
3666,5
3667,1
3668,2
3669,1
3670,4
3671,2
3672,4
3673,1
3674,4
3675,1
3676,1
3677,5
3678,2
3679,2
3680,3
3681,1
3682,4
3683,4
3684,4
3685,1
3686,5
3687,1
3688,5
3689,4
3690,3
3691,2
3692,5
3693,2
3694,1
3695,3
3696,2
3697,1
3698,5
3699,5
3700,4
3701,1
3702,5
3703,4
3704,4
3705,5
3706,4
3707,1
3708,1
3709,2
3710,4
3711,5
3712,3
3713,2
3714,1
3715,2
3716,2
3717,1
3718,1
3719,4
3720,3
3721,1
3722,2
3723,5
3724,2
3725,4
3726,1
3727,3
3728,4
3729,4
3730,1
3731,5
3732,5
3733,1
3734,5
3735,1
3736,1
3737,2
3738,2
3739,4
3740,3
3741,2
3742,1
3743,3
3744,5
3745,3
3746,4
3747,4
3748,5
3749,2
3750,5
3751,3
3752,1
3753,4
3754,1
3755,2
3756,5
3757,5
3758,2
3759,3
3760,4
3761,5
3762,4
3763,4
3764,4
3765,2
3766,4
3767,4
3768,5
3769,1
3770,4
3771,2
3772,4
3773,5
3774,4
3775,3
3776,3
3777,2
3778,3
3779,5
3780,1
3781,3
3782,1
3783,5
3784,2
3785,1
3786,3
3787,4
3788,5
3789,3
3790,1
3791,2
3792,5
3793,5
3794,1
3795,4
3796,2
3797,5
3798,4
3799,1
3800,3
3801,1
3802,5
3803,3
3804,1
3805,3
3806,5
3807,1
3808,3
3809,3
3810,1
3811,1
3812,1
3813,5
3814,3
3815,4
3816,4
3817,2
3818,4
3819,2
3820,2
3821,1
3822,5
3823,3
3824,2
3825,1
3826,5
3827,2
3828,3
3829,1
3830,4
3831,2
3832,3
3833,4
3834,1
3835,1
3836,1
3837,1
3838,5
3839,4
3840,3
3841,2
3842,1
3843,5
3844,2
3845,1
3846,2
3847,5
3848,5
3849,4
3850,1
3851,5
3852,4
3853,1
3854,5
3855,5
3856,5
3857,3
3858,5
3859,3
3860,2
3861,3
3862,4
3863,1
3864,3
3865,5
3866,2
3867,3
3868,1
3869,5
3870,5
3871,5
3872,1
3873,1
3874,4
3875,3
3876,2
3877,3
3878,4
3879,4
3880,1
3881,4
3882,5
3883,1
3884,1
3885,3
3886,2
3887,3
3888,2
3889,1
3890,3
3891,4
3892,2
3893,2
3894,1
3895,2
3896,2
3897,2
3898,3
3899,3
3900,3
3901,2
3902,2
3903,4
3904,2
3905,3
3906,3
3907,1
3908,2
3909,5
3910,4
3911,5
3912,3
3913,5
3914,2
3915,2
3916,2
3917,1
3918,3
3919,1
3920,3
3921,3
3922,5
3923,1
3924,2
3925,3
3926,1
3927,1
3928,2
3929,4
3930,4
3931,4
3932,2
3933,2
3934,1
3935,1
3936,5
3937,2
3938,2
3939,1
3940,2
3941,4
3942,5
3943,2
3944,5
3945,5
3946,4
3947,1
3948,2
3949,2
3950,2
3951,1
3952,2
3953,3
3954,5
3955,5
3956,2
3957,4
3958,3
3959,3
3960,2
3961,5
3962,2
3963,3
3964,5
3965,1
3966,5
3967,5
3968,4
3969,5
3970,1
3971,5
3972,1
3973,3
3974,5
3975,4
3976,3
3977,4
3978,1
3979,3
3980,4
3981,1
3982,3
3983,3
3984,3
3985,4
3986,5
3987,5
3988,4
3989,1
3990,1
3991,2
3992,3
3993,5
3994,5
3995,4
3996,2
3997,4
3998,2
3999,4
4000,1
4001,2
4002,4
4003,2
4004,5
4005,2
4006,4
4007,2
4008,4
4009,1
4010,1
4011,1
4012,3
4013,1
4014,2
4015,3
4016,4
4017,5
4018,1
4019,5
4020,2
4021,3
4022,5
4023,1
4024,1
4025,3
4026,3
4027,3
4028,2
4029,3
4030,2
4031,5
4032,4
4033,3
4034,2
4035,2
4036,2
4037,3
4038,3
4039,2
4040,1
4041,3
4042,2
4043,2
4044,1
4045,4
4046,4
4047,5
4048,1
4049,2
4050,2
4051,3
4052,3
4053,5
4054,3
4055,4
4056,5
4057,4
4058,3
4059,5
4060,1
4061,2
4062,3
4063,2
4064,3
4065,5
4066,3
4067,3
4068,4
4069,5
4070,3
4071,5
4072,4
4073,2
4074,1
4075,4
4076,5
4077,3
4078,5
4079,5
4080,5
4081,4
4082,3
4083,3
4084,3
4085,4
4086,1
4087,2
4088,5
4089,5
4090,4
4091,3
4092,4
4093,4
4094,4
4095,3
4096,4
4097,3
4098,2
4099,3
4100,2
4101,5
4102,5
4103,4
4104,1
4105,5
4106,2
4107,3
4108,1
4109,2
4110,3
4111,5
4112,3
4113,4
4114,3
4115,3
4116,5
4117,4
4118,3
4119,3
4120,4
4121,1
4122,5
4123,3
4124,5
4125,1
4126,5
4127,5
4128,2
4129,3
4130,3
4131,1
4132,2
4133,3
4134,3
4135,1
4136,1
4137,1
4138,1
4139,2
4140,1
4141,3
4142,4
4143,3
4144,5
4145,2
4146,4
4147,4
4148,3
4149,1
4150,3
4151,5
4152,2
4153,2
4154,1
4155,3
4156,3
4157,5
4158,4
4159,4
4160,1
4161,2
4162,1
4163,2
4164,3
4165,5
4166,1
4167,3
4168,5
4169,3
4170,2
4171,4
4172,1
4173,2
4174,4
4175,2
4176,2
4177,3
4178,5
4179,3
4180,4
4181,5
4182,5
4183,3
4184,2
4185,3
4186,4
4187,2
4188,3
4189,5
4190,5
4191,3
4192,3
4193,1
4194,3
4195,2
4196,4
4197,1
4198,3
4199,5
4200,5
4201,3
4202,2
4203,1
4204,1
4205,5
4206,1
4207,5
4208,5
4209,1
4210,2
4211,4
4212,3
4213,2
4214,4
4215,2
4216,4
4217,3
4218,4
4219,2
4220,3
4221,1
4222,3
4223,4
4224,5
4225,5
4226,5
4227,4
4228,2
4229,1
4230,1
4231,1
4232,4
4233,5
4234,3
4235,4
4236,1
4237,4
4238,1
4239,1
4240,3
4241,5
4242,1
4243,4
4244,2
4245,5
4246,2
4247,4
4248,1
4249,2
4250,3
4251,5
4252,5
4253,1
4254,4
4255,3
4256,3
4257,3
4258,1
4259,5
4260,4
4261,2
4262,1
4263,4
4264,2
4265,4
4266,4
4267,3
4268,5
4269,3
4270,5
4271,5
4272,3
4273,4
4274,5
4275,1
4276,3
4277,2
4278,5
4279,2
4280,1
4281,5
4282,2
4283,5
4284,3
4285,3
4286,2
4287,5
4288,3
4289,1
4290,3
4291,2
4292,1
4293,4
4294,5
4295,2
4296,3
4297,4
4298,2
4299,2
4300,3
4301,5
4302,4
4303,3
4304,3
4305,4
4306,4
4307,1
4308,1
4309,3
4310,5
4311,2
4312,2
4313,3
4314,4
4315,5
4316,5
4317,5
4318,1
4319,5
4320,2
4321,3
4322,1
4323,1
4324,1
4325,3
4326,3
4327,5
4328,2
4329,4
4330,4
4331,5
4332,3
4333,4
4334,1
4335,5
4336,2
4337,3
4338,4
4339,2
4340,4
4341,5
4342,2
4343,3
4344,5
4345,1
4346,5
4347,1
4348,2
4349,5
4350,4
4351,1
4352,4
4353,3
4354,4
4355,4
4356,5
4357,2
4358,3
4359,1
4360,1
4361,5
4362,3
4363,1
4364,1
4365,3
4366,1
4367,4
4368,5
4369,2
4370,2
4371,1
4372,4
4373,1
4374,4
4375,3
4376,2
4377,5
4378,2
4379,5
4380,5
4381,2
4382,5
4383,5
4384,1
4385,1
4386,4
4387,4
4388,1
4389,1
4390,4
4391,3
4392,5
4393,2
4394,3
4395,3
4396,5
4397,1
4398,5
4399,5
4400,4
4401,1
4402,2
4403,5
4404,1
4405,2
4406,4
4407,4
4408,3
4409,4
4410,4
4411,2
4412,3
4413,4
4414,5
4415,4
4416,5
4417,3
4418,2
4419,3
4420,5
4421,3
4422,2
4423,3
4424,2
4425,2
4426,1
4427,5
4428,3
4429,3
4430,4
4431,1
4432,2
4433,5
4434,1
4435,4
4436,5
4437,5
4438,2
4439,5
4440,1
4441,5
4442,4
4443,2
4444,4
4445,2
4446,1
4447,1
4448,2
4449,4
4450,3
4451,5
4452,3
4453,3
4454,2
4455,2
4456,1
4457,5
4458,1
4459,1
4460,4
4461,2
4462,4
4463,5
4464,2
4465,2
4466,2
4467,3
4468,2
4469,5
4470,5
4471,4
4472,2
4473,4
4474,1
4475,3
4476,3
4477,5
4478,1
4479,4
4480,3
4481,3
4482,5
4483,1
4484,3
4485,2
4486,5
4487,1
4488,1
4489,5
4490,1
4491,5
4492,1
4493,4
4494,4
4495,5
4496,3
4497,3
4498,5
4499,4
4500,1
4501,5
4502,4
4503,5
4504,3
4505,1
4506,5
4507,1
4508,3
4509,3
4510,5
4511,4
4512,2
4513,4
4514,5
4515,5
4516,4
4517,2
4518,3
4519,1
4520,1
4521,1
4522,1
4523,2
4524,1
4525,3
4526,2
4527,5
4528,2
4529,3
4530,5
4531,5
4532,1
4533,4
4534,2
4535,5
4536,2
4537,1
4538,1
4539,2
4540,3
4541,4
4542,1
4543,3
4544,2
4545,2
4546,4
4547,2
4548,2
4549,4
4550,5
4551,4
4552,2
4553,1
4554,1
4555,5
4556,3
4557,2
4558,2
4559,1
4560,1
4561,3
4562,1
4563,1
4564,4
4565,4
4566,1
4567,3
4568,4
4569,1
4570,1
4571,1
4572,2
4573,1
4574,4
4575,2
4576,3
4577,3
4578,5
4579,1
4580,1
4581,2
4582,4
4583,1
4584,4
4585,3
4586,5
4587,5
4588,1
4589,1
4590,1
4591,4
4592,3
4593,5
4594,5
4595,3
4596,4
4597,5
4598,2
4599,2
4600,2
4601,3
4602,2
4603,3
4604,2
4605,3
4606,5
4607,5
4608,5
4609,4
4610,4
4611,4
4612,4
4613,2
4614,5
4615,2
4616,4
4617,4
4618,5
4619,2
4620,5
4621,1
4622,3
4623,1
4624,1
4625,5
4626,3
4627,3
4628,3
4629,3
4630,2
4631,2
4632,5
4633,5
4634,5
4635,2
4636,2
4637,3
4638,2
4639,2
4640,2
4641,4
4642,1
4643,3
4644,4
4645,5
4646,3
4647,3
4648,4
4649,1
4650,4
4651,3
4652,2
4653,3
4654,1
4655,5
4656,4
4657,5
4658,1
4659,5
4660,4
4661,2
4662,3
4663,3
4664,1
4665,2
4666,5
4667,3
4668,3
4669,2
4670,1
4671,5
4672,1
4673,1
4674,1
4675,2
4676,5
4677,3
4678,4
4679,5
4680,4
4681,1
4682,3
4683,5
4684,5
4685,5
4686,2
4687,4
4688,1
4689,5
4690,2
4691,1
4692,3
4693,5
4694,1
4695,1
4696,1
4697,1
4698,1
4699,4
4700,3
4701,4
4702,2
4703,4
4704,1
4705,4
4706,5
4707,5
4708,5
4709,5
4710,5
4711,2
4712,5
4713,4
4714,2
4715,2
4716,5
4717,4
4718,4
4719,5
4720,3
4721,2
4722,5
4723,5
4724,3
4725,1
4726,2
4727,1
4728,5
4729,5
4730,5
4731,4
4732,2
4733,3
4734,4
4735,5
4736,4
4737,5
4738,5
4739,1
4740,5
4741,3
4742,1
4743,3
4744,1
4745,1
4746,1
4747,3
4748,5
4749,5
4750,1
4751,2
4752,4
4753,1
4754,5
4755,3
4756,3
4757,1
4758,5
4759,5
4760,2
4761,5
4762,2
4763,1
4764,5
4765,2
4766,3
4767,3
4768,4
4769,5
4770,4
4771,1
4772,2
4773,5
4774,4
4775,4
4776,4
4777,4
4778,4
4779,3
4780,2
4781,5
4782,3
4783,1
4784,2
4785,4
4786,1
4787,1
4788,3
4789,3
4790,4
4791,3
4792,5
4793,2
4794,1
4795,2
4796,5
4797,3
4798,4
4799,5
4800,5
4801,4
4802,5
4803,3
4804,3
4805,1
4806,1
4807,1
4808,4
4809,3
4810,4
4811,3
4812,4
4813,2
4814,5
4815,1
4816,5
4817,2
4818,3
4819,3
4820,5
4821,5
4822,2
4823,2
4824,5
4825,3
4826,4
4827,4
4828,3
4829,5
4830,3
4831,4
4832,3
4833,4
4834,1
4835,5
4836,5
4837,1
4838,1
4839,1
4840,5
4841,5
4842,5
4843,3
4844,5
4845,2
4846,4
4847,4
4848,3
4849,2
4850,1
4851,5
4852,3
4853,2
4854,2
4855,4
4856,2
4857,5
4858,4
4859,3
4860,2
4861,2
4862,3
4863,1
4864,4
4865,4
4866,5
4867,5
4868,1
4869,3
4870,2
4871,3
4872,1
4873,4
4874,2
4875,5
4876,3
4877,3
4878,5
4879,4
4880,5
4881,2
4882,3
4883,1
4884,4
4885,4
4886,1
4887,2
4888,4
4889,3
4890,4
4891,3
4892,5
4893,1
4894,3
4895,3
4896,4
4897,2
4898,2
4899,4
4900,3
4901,3
4902,4
4903,3
4904,4
4905,4
4906,1
4907,1
4908,3
4909,3
4910,2
4911,4
4912,2
4913,3
4914,1
4915,5
4916,4
4917,4
4918,3
4919,4
4920,4
4921,2
4922,4
4923,2
4924,5
4925,1
4926,3
4927,2
4928,5
4929,2
4930,2
4931,5
4932,1
4933,3
4934,1
4935,3
4936,1
4937,5
4938,3
4939,4
4940,5
4941,3
4942,1
4943,2
4944,1
4945,4
4946,5
4947,1
4948,2
4949,1
4950,2
4951,2
4952,1
4953,3
4954,1
4955,1
4956,3
4957,2
4958,3
4959,4
4960,3
4961,3
4962,4
4963,2
4964,2
4965,5
4966,1
4967,2
4968,2
4969,5
4970,1
4971,5
4972,3
4973,2
4974,1
4975,3
4976,3
4977,2
4978,3
4979,5
4980,2
4981,2
4982,1
4983,3
4984,3
4985,5
4986,2
4987,2
4988,4
4989,2
4990,3
4991,4
4992,1
4993,4
4994,4
4995,4
4996,1
4997,2
4998,3
4999,4
5000,1
5001,3
5002,4
5003,1
5004,2
5005,1
5006,3
5007,2
5008,1
5009,4
5010,2
5011,1
5012,1
5013,3
5014,5
5015,2
5016,2
5017,4
5018,5
5019,5
5020,5
5021,2
5022,1
5023,1
5024,5
5025,5
5026,4
5027,5
5028,4
5029,1
5030,2
5031,1
5032,4
5033,3
5034,3
5035,3
5036,4
5037,1
5038,1
5039,5
5040,1
5041,2
5042,4
5043,4
5044,4
5045,2
5046,2
5047,3
5048,1
5049,2
5050,3
5051,4
5052,1
5053,4
5054,5
5055,5
5056,2
5057,4
5058,2
5059,2
5060,1
5061,3
5062,2
5063,1
5064,3
5065,4
5066,4
5067,2
5068,3
5069,5
5070,1
5071,5
5072,4
5073,1
5074,3
5075,2
5076,4
5077,3
5078,3
5079,4
5080,1
5081,3
5082,4
5083,3
5084,1
5085,4
5086,5
5087,1
5088,5
5089,4
5090,2
5091,1
5092,5
5093,4
5094,1
5095,4
5096,2
5097,5
5098,4
5099,3
5100,5
5101,3
5102,3
5103,2
5104,3
5105,5
5106,4
5107,3
5108,4
5109,1
5110,2
5111,2
5112,2
5113,5
5114,4
5115,3
5116,1
5117,1
5118,4
5119,5
5120,1
5121,1
5122,4
5123,1
5124,2
5125,5
5126,1
5127,3
5128,1
5129,1
5130,2
5131,1
5132,3
5133,5
5134,5
5135,1
5136,3
5137,5
5138,1
5139,5
5140,2
5141,5
5142,2
5143,3
5144,3
5145,1
5146,2
5147,3
5148,1
5149,5
5150,1
5151,3
5152,5
5153,5
5154,1
5155,2
5156,1
5157,1
5158,2
5159,4
5160,2
5161,3
5162,5
5163,3
5164,2
5165,3
5166,1
5167,1
5168,5
5169,1
5170,3
5171,5
5172,2
5173,2
5174,1
5175,5
5176,3
5177,5
5178,2
5179,2
5180,5
5181,3
5182,3
5183,3
5184,1
5185,5
5186,1
5187,1
5188,2
5189,1
5190,4
5191,5
5192,5
5193,3
5194,2
5195,3
5196,1
5197,2
5198,2
5199,2
5200,4
5201,4
5202,3
5203,1
5204,2
5205,1
5206,5
5207,2
5208,5
5209,2
5210,1
5211,4
5212,1
5213,1
5214,5
5215,4
5216,2
5217,3
5218,1
5219,1
5220,4
5221,3
5222,3
5223,1
5224,2
5225,1
5226,1
5227,5
5228,3
5229,3
5230,3
5231,5
5232,2
5233,2
5234,4
5235,1
5236,2
5237,5
5238,5
5239,2
5240,3
5241,2
5242,5
5243,2
5244,2
5245,2
5246,2
5247,3
5248,3
5249,5
5250,4
5251,5
5252,4
5253,5
5254,2
5255,2
5256,1
5257,3
5258,3
5259,4
5260,5
5261,4
5262,5
5263,1
5264,2
5265,3
5266,3
5267,4
5268,5
5269,2
5270,2
5271,5
5272,3
5273,3
5274,3
5275,3
5276,5
5277,2
5278,1
5279,1
5280,3
5281,4
5282,4
5283,2
5284,5
5285,3
5286,3
5287,2
5288,1
5289,4
5290,3
5291,4
5292,2
5293,3
5294,2
5295,1
5296,2
5297,5
5298,5
5299,4
5300,3
5301,1
5302,1
5303,5
5304,1
5305,5
5306,2
5307,3
5308,5
5309,3
5310,5
5311,3
5312,4
5313,1
5314,2
5315,5
5316,1
5317,3
5318,5
5319,1
5320,4
5321,1
5322,4
5323,3
5324,5
5325,2
5326,1
5327,5
5328,5
5329,5
5330,3
5331,4
5332,5
5333,1
5334,3
5335,1
5336,3
5337,1
5338,3
5339,5
5340,2
5341,1
5342,5
5343,1
5344,3
5345,4
5346,4
5347,2
5348,1
5349,1
5350,1
5351,5
5352,4
5353,3
5354,1
5355,4
5356,5
5357,3
5358,2
5359,5
5360,1
5361,1
5362,5
5363,5
5364,2
5365,4
5366,1
5367,5
5368,4
5369,1
5370,2
5371,2
5372,2
5373,2
5374,5
5375,4
5376,5
5377,4
5378,4
5379,2
5380,5
5381,4
5382,3
5383,4
5384,2
5385,3
5386,2
5387,3
5388,1
5389,4
5390,2
5391,4
5392,2
5393,1
5394,5
5395,5
5396,4
5397,5
5398,2
5399,5
5400,2
5401,4
5402,5
5403,2
5404,2
5405,4
5406,2
5407,1
5408,3
5409,2
5410,1
5411,4
5412,3
5413,1
5414,3
5415,2
5416,2
5417,5
5418,5
5419,1
5420,2
5421,3
5422,3
5423,2
5424,4
5425,2
5426,4
5427,2
5428,4
5429,1
5430,5
5431,4
5432,3
5433,5
5434,5
5435,5
5436,5
5437,3
5438,3
5439,5
5440,4
5441,2
5442,2
5443,3
5444,3
5445,5
5446,3
5447,2
5448,2
5449,2
5450,3
5451,3
5452,3
5453,5
5454,5
5455,5
5456,2
5457,4
5458,4
5459,3
5460,2
5461,2
5462,5
5463,2
5464,1
5465,3
5466,1
5467,1
5468,2
5469,4
5470,2
5471,4
5472,1
5473,2
5474,5
5475,4
5476,2
5477,1
5478,4
5479,2
5480,4
5481,1
5482,1
5483,5
5484,4
5485,1
5486,3
5487,1
5488,5
5489,4
5490,4
5491,4
5492,2
5493,1
5494,4
5495,1
5496,4
5497,5
5498,5
5499,2
5500,2
5501,4
5502,1
5503,4
5504,5
5505,3
5506,1
5507,2
5508,3
5509,5
5510,1
5511,4
5512,5
5513,1
5514,4
5515,3
5516,1
5517,3
5518,4
5519,5
5520,3
5521,3
5522,3
5523,1
5524,3
5525,2
5526,1
5527,4
5528,3
5529,2
5530,3
5531,1
5532,4
5533,5
5534,2
5535,2
5536,2
5537,3
5538,4
5539,3
5540,4
5541,1
5542,4
5543,3
5544,5
5545,5
5546,5
5547,1
5548,2
5549,2
5550,5
5551,4
5552,1
5553,1
5554,2
5555,2
5556,3
5557,5
5558,5
5559,5
5560,1
5561,4
5562,2
5563,2
5564,4
5565,4
5566,1
5567,3
5568,5
5569,1
5570,2
5571,2
5572,4
5573,2
5574,2
5575,5
5576,3
5577,1
5578,5
5579,5
5580,1
5581,1
5582,2
5583,3
5584,2
5585,1
5586,5
5587,5
5588,3
5589,5
5590,3
5591,1
5592,1
5593,1
5594,4
5595,3
5596,1
5597,5
5598,4
5599,3
5600,5
5601,4
5602,3
5603,5
5604,5
5605,3
5606,3
5607,4
5608,5
5609,3
5610,4
5611,5
5612,2
5613,4
5614,4
5615,2
5616,2
5617,5
5618,2
5619,5
5620,5
5621,2
5622,2
5623,3
5624,3
5625,4
5626,3
5627,2
5628,1
5629,2
5630,5
5631,5
5632,4
5633,5
5634,2
5635,3
5636,5
5637,5
5638,1
5639,5
5640,1
5641,1
5642,5
5643,2
5644,1
5645,4
5646,2
5647,2
5648,3
5649,1
5650,4
5651,2
5652,2
5653,2
5654,2
5655,4
5656,1
5657,5
5658,5
5659,4
5660,5
5661,5
5662,3
5663,4
5664,4
5665,4
5666,4
5667,3
5668,1
5669,3
5670,3
5671,2
5672,4
5673,4
5674,5
5675,3
5676,3
5677,4
5678,1
5679,3
5680,1
5681,5
5682,5
5683,2
5684,5
5685,4
5686,3
5687,1
5688,5
5689,1
5690,2
5691,3
5692,5
5693,1
5694,2
5695,5
5696,4
5697,1
5698,5
5699,4
5700,4
5701,4
5702,3
5703,4
5704,1
5705,2
5706,2
5707,4
5708,3
5709,4
5710,5
5711,3
5712,2
5713,4
5714,4
5715,4
5716,3
5717,1
5718,1
5719,2
5720,5
5721,1
5722,2
5723,1
5724,4
5725,3
5726,5
5727,3
5728,1
5729,3
5730,3
5731,4
5732,3
5733,4
5734,5
5735,4
5736,1
5737,4
5738,5
5739,1
5740,5
5741,2
5742,4
5743,5
5744,3
5745,1
5746,4
5747,2
5748,1
5749,4
5750,3
5751,5
5752,3
5753,2
5754,4
5755,3
5756,3
5757,4
5758,4
5759,3
5760,5
5761,1
5762,3
5763,3
5764,1
5765,5
5766,1
5767,1
5768,4
5769,3
5770,2
5771,1
5772,2
5773,1
5774,5
5775,1
5776,2
5777,2
5778,4
5779,1
5780,1
5781,4
5782,4
5783,3
5784,5
5785,5
5786,2
5787,3
5788,1
5789,2
5790,3
5791,2
5792,5
5793,1
5794,1
