id,sale_timestamp,total_amount,store_id,employee_id,customer_id
3978,2023-10-27 15:33:43,1533.81,1,20,2
3979,2024-06-08 14:44:42,19189.05,3,2,2
3980,2024-05-25 01:32:23,9272.32,4,18,3
3981,2024-10-15 14:54:07,10466.41,1,10,2
3982,2024-02-11 21:37:25,10461.62,3,2,3
3983,2024-05-05 16:51:59,11282.32,3,22,2
3984,2023-06-18 02:50:31,7555.50,3,12,3
3985,2024-12-08 21:15:13,16058.08,4,18,2
3986,2023-09-02 02:28:33,11102.40,5,24,2
3987,2024-06-26 10:46:00,14392.91,5,19,10
3988,2024-07-23 02:19:58,10805.79,4,8,2
3989,2023-10-23 09:27:03,908.46,1,15,2
3990,2025-04-25 13:24:34,4782.48,1,25,2
3991,2024-04-16 11:37:16,8865.94,2,11,2
3992,2023-10-09 22:22:03,16416.08,3,17,2
3993,2024-05-14 11:45:22,10116.93,5,9,2
3994,2025-01-21 20:12:43,6366.72,5,9,2
3995,2023-12-31 02:31:39,2536.05,4,3,2
3996,2025-03-19 00:51:27,19306.57,2,1,2
3997,2023-08-06 11:46:31,8465.82,4,13,2
3998,2023-11-29 03:54:33,2281.95,2,6,4
3999,2024-01-10 22:43:43,9170.81,4,18,2
4000,2023-11-19 13:36:15,1001.56,1,20,4
4001,2024-07-09 21:12:44,16129.79,2,11,6
4002,2024-06-14 18:58:21,10387.27,4,8,4
4003,2025-01-03 08:44:13,3558.99,2,21,2
4004,2025-03-26 20:16:28,3278.89,5,14,2
4005,2025-02-25 07:08:47,10562.40,2,11,2
4006,2024-06-16 09:52:44,1911.07,4,8,2
4007,2024-06-23 08:56:38,14653.51,2,21,2
4008,2024-12-04 15:43:21,213.46,4,23,2
4009,2024-01-19 01:29:58,4016.92,1,5,2
4010,2024-04-10 08:09:20,11377.81,1,15,2
4011,2024-08-27 07:58:58,10358.40,1,25,2
4012,2023-06-06 00:49:34,11953.10,3,22,2
4013,2023-06-02 13:22:34,9390.94,1,5,3
4014,2024-09-24 15:07:30,12556.42,2,11,4
4015,2025-05-12 01:46:18,9184.54,3,22,2
4016,2024-11-03 14:55:29,1116.01,4,23,2
4017,2023-07-24 13:35:40,15651.95,5,9,2
4018,2024-04-29 05:32:15,10550.32,1,25,2
4019,2023-09-12 03:53:00,4860.15,5,4,2
4020,2024-08-20 21:55:40,15020.67,2,11,6
4021,2023-07-02 04:33:23,16401.53,3,22,2
4022,2024-12-04 10:04:57,1563.64,5,14,4
4023,2024-12-20 14:09:17,3041.81,1,25,11
4024,2024-06-09 21:47:46,1368.00,1,5,4
4025,2025-02-17 17:16:14,1551.00,3,12,2
4026,2024-10-20 20:43:31,4416.08,3,22,2
4027,2024-10-30 22:00:13,10395.54,3,7,2
4028,2023-08-09 13:10:05,9927.22,2,21,2
4029,2025-04-09 06:16:02,5890.93,3,22,2
4030,2025-05-12 20:38:18,831.72,2,16,2
4031,2024-11-27 20:30:43,12969.49,5,14,2
4032,2024-03-04 08:40:12,5630.63,4,18,16
4033,2023-08-08 05:42:42,12087.81,3,7,2
4034,2024-01-21 17:19:13,9983.28,2,21,2
4035,2024-06-08 00:29:42,2271.15,2,1,2
4036,2024-06-06 22:51:34,5089.53,2,16,2
4037,2024-03-07 19:34:22,4303.26,3,12,5
4038,2024-11-30 19:54:03,22418.49,3,7,3
4039,2024-10-19 02:05:50,4789.80,2,1,2
4040,2024-01-22 04:04:16,6598.85,1,10,2
4041,2024-01-04 00:48:56,1483.36,3,17,3
4042,2025-04-08 09:33:44,864.60,2,11,19
4043,2023-08-18 20:44:00,11343.72,2,1,3
4044,2024-10-30 12:45:27,9473.50,1,15,2
4045,2024-05-19 05:56:33,6744.68,4,23,2
4046,2023-06-03 23:24:13,9987.53,4,18,2
4047,2024-04-06 03:18:47,384.71,5,4,2
4048,2025-04-29 09:22:25,3017.86,1,25,2
4049,2023-07-13 07:15:23,36.45,2,16,2
4050,2023-09-10 14:19:27,14343.48,2,11,20
4051,2024-01-16 18:23:48,12881.30,3,17,3
4052,2023-08-22 05:06:19,15590.06,3,12,3
4053,2024-05-15 14:27:30,6131.97,5,19,2
4054,2024-09-24 23:47:59,1208.02,3,12,3
4055,2024-12-12 13:39:35,16337.14,4,13,2
4056,2023-08-23 20:10:48,4190.68,5,24,2
4057,2024-12-17 15:22:15,10189.20,4,18,31
4058,2024-12-18 10:31:57,3781.77,3,12,2
4059,2025-02-25 07:34:21,6712.57,5,4,2
4060,2024-05-11 18:51:00,8154.94,1,20,2
4061,2024-05-22 15:31:55,12052.72,2,11,5
4062,2024-05-21 09:31:13,10836.23,3,22,2
4063,2024-06-18 11:12:49,1158.94,2,6,2
4064,2023-07-01 20:04:48,471.24,3,2,2
4065,2025-04-24 13:23:50,1722.96,5,19,2
4066,2024-03-10 00:59:06,995.17,3,7,2
4067,2024-12-05 11:41:46,11228.35,3,22,2
4068,2024-02-13 00:07:47,4938.05,4,23,2
4069,2024-03-26 07:53:22,3312.94,5,19,2
4070,2024-06-29 18:27:21,2861.98,3,12,5
4071,2024-07-13 16:44:18,11326.37,5,19,2
4072,2024-03-10 06:53:05,7480.90,4,23,6
4073,2024-02-21 16:25:52,5607.06,2,1,2
4074,2025-01-25 15:11:09,21384.23,1,20,2
4075,2024-12-08 03:51:19,2777.28,4,3,2
4076,2024-10-22 14:26:56,3342.84,5,19,4
4077,2023-06-17 16:46:02,18013.81,3,7,4
4078,2024-07-23 09:34:46,12857.66,5,19,2
4079,2024-10-15 14:50:55,9133.93,5,24,2
4080,2023-09-15 14:07:50,10112.87,5,19,2
4081,2024-09-13 23:19:46,876.99,4,18,5
4082,2023-10-29 16:22:41,4504.67,3,17,2
4083,2025-01-11 08:04:11,4218.20,3,17,2
4084,2025-01-02 08:00:53,3633.63,3,2,2
4085,2024-01-26 17:26:36,6401.76,4,8,2
4086,2025-01-02 16:58:23,17413.87,1,5,2
4087,2025-01-04 10:52:30,18513.71,2,6,2
4088,2025-03-05 22:53:42,5151.50,5,24,14
4089,2023-06-29 00:16:50,7510.22,5,9,9
4090,2025-03-14 16:33:27,9568.52,4,18,72
4091,2024-06-02 08:26:33,13344.65,3,2,5
4092,2025-02-05 20:31:20,16517.11,4,13,2
4093,2024-06-13 09:17:54,20461.62,4,8,5
4094,2024-09-23 19:41:55,15801.30,4,3,2
4095,2023-12-17 16:42:38,5654.49,3,12,2
4096,2024-03-20 16:41:29,2843.20,4,8,2
4097,2023-08-10 03:42:55,5821.03,3,12,3
4098,2023-10-15 17:03:31,11770.98,2,21,2
4099,2025-01-20 09:09:12,4997.49,3,2,2
4100,2025-03-08 10:12:27,14666.86,2,21,3
4101,2023-10-20 03:31:55,19280.80,5,4,2
4102,2024-02-22 21:18:16,13943.14,5,24,5
4103,2023-11-21 03:19:54,10943.49,4,3,2
4104,2023-10-23 10:15:44,13278.28,1,20,4
4105,2024-10-22 23:16:25,4736.01,5,4,2
4106,2024-10-17 21:46:48,8986.35,2,21,2
4107,2023-06-10 22:46:08,7022.39,3,12,3
4108,2023-11-13 21:31:39,3736.14,1,20,2
4109,2023-11-17 19:51:39,6876.54,2,11,4
4110,2024-01-29 09:12:47,15220.67,3,2,2
4111,2023-10-04 22:27:14,6791.96,5,14,2
4112,2024-03-04 17:24:14,13488.85,3,22,2
4113,2023-08-09 00:50:28,7222.55,4,3,2
4114,2024-06-12 22:17:45,785.40,3,17,2
4115,2024-12-27 18:54:27,4951.48,3,7,10
4116,2025-02-14 06:19:40,3858.16,5,14,2
4117,2024-09-16 23:03:57,16926.90,4,8,2
4118,2024-03-17 03:16:56,9681.31,3,17,7
4119,2024-02-07 02:30:47,7842.08,3,2,3
4120,2024-09-02 08:50:28,7010.41,4,8,2
4121,2025-05-17 06:21:09,13324.17,1,25,8
4122,2024-12-29 23:55:26,12812.81,5,9,2
4123,2023-11-06 22:00:16,16937.66,3,7,2
4124,2023-12-01 00:46:27,16301.07,5,14,7
4125,2024-06-12 06:47:31,12609.94,1,5,4
4126,2024-10-20 21:25:14,22953.43,5,24,2
4127,2024-05-03 22:36:21,14706.75,5,9,12
4128,2025-04-28 15:31:39,6533.88,2,21,2
4129,2024-03-03 23:22:51,7238.53,3,17,2
4130,2024-03-24 23:38:06,8859.83,3,2,3
4131,2023-09-08 02:05:52,4859.44,1,25,2
4132,2023-05-26 09:30:48,6736.08,2,21,4
4133,2024-11-23 03:32:59,9271.35,3,12,2
4134,2024-05-29 21:30:37,10507.88,3,12,2
4135,2024-08-08 07:12:54,6292.89,1,10,2
4136,2025-01-29 05:19:02,5652.31,1,20,2
4137,2025-05-12 05:25:14,8821.03,1,20,4
4138,2023-09-23 23:12:24,1196.86,1,20,4
4139,2024-08-06 22:30:08,5641.13,2,6,6
4140,2023-08-19 03:37:51,14839.92,1,5,2
4141,2024-01-18 11:31:46,4376.45,3,2,2
4142,2024-01-04 18:55:08,15217.36,4,8,13
4143,2024-05-25 20:29:07,5104.32,3,22,7
4144,2023-06-26 11:31:18,8114.63,5,4,2
4145,2024-09-12 05:44:07,8548.24,2,21,2
4146,2024-05-02 08:46:18,7973.15,4,13,2
4147,2024-03-20 07:16:49,10634.12,4,23,2
4148,2025-03-12 14:34:23,10804.53,3,17,2
4149,2024-09-09 14:01:01,8068.32,1,10,2
4150,2023-05-27 20:15:51,667.36,3,2,2
4151,2023-09-01 22:30:08,646.00,5,4,3
4152,2024-05-09 12:58:49,9330.76,2,21,3
4153,2024-04-18 03:42:18,1158.94,2,6,2
4154,2024-02-18 00:54:39,11054.98,1,20,6
4155,2023-11-05 06:48:57,18969.45,3,12,2
4156,2023-07-20 07:41:25,14572.66,3,17,2
4157,2025-01-09 19:16:37,13488.68,5,14,2
4158,2024-03-25 19:47:14,14448.88,4,23,17
4159,2023-12-12 18:22:55,8597.34,4,23,2
4160,2024-03-06 09:10:19,2821.56,1,15,2
4161,2023-05-23 01:05:06,21441.24,2,1,2
4162,2024-12-01 10:00:18,21203.31,1,15,3
4163,2024-01-21 05:29:39,18440.88,2,6,3
4164,2023-11-12 02:03:10,7868.53,3,22,2
4165,2023-07-13 01:31:49,10923.84,5,4,2
4166,2025-03-13 16:31:48,10666.03,1,25,4
4167,2025-03-10 19:17:20,9377.31,3,22,3
4168,2024-10-28 23:49:07,7178.03,5,14,2
4169,2024-01-26 23:15:28,3409.40,3,22,2
4170,2024-05-01 01:00:58,9527.09,2,11,4
4171,2024-03-05 03:09:02,1923.55,4,18,4
4172,2024-03-12 10:26:49,6161.81,1,20,2
4173,2023-08-18 13:43:27,5545.43,2,11,24
4174,2023-10-29 05:05:53,10942.36,4,23,2
4175,2025-04-10 07:53:55,17827.39,2,16,2
4176,2024-11-25 17:56:54,3993.09,2,11,2
4177,2025-01-04 11:40:10,17403.47,3,12,2
4178,2025-03-26 02:20:42,8985.52,5,14,8
4179,2024-09-07 21:10:46,4668.78,3,7,2
4180,2023-06-01 16:07:22,5479.23,4,3,2
4181,2023-11-29 19:54:23,11221.26,5,19,2
4182,2023-08-18 03:50:50,14271.33,5,19,2
4183,2024-06-23 01:39:11,2464.68,3,7,2
4184,2024-07-14 18:57:10,2604.73,2,1,2
4185,2025-03-05 03:47:24,12207.58,3,17,2
4186,2024-09-10 06:51:25,9895.51,4,23,2
4187,2024-06-25 08:34:29,6226.16,2,1,2
4188,2024-12-01 11:46:14,6279.60,3,7,2
4189,2025-05-09 16:54:07,21132.22,5,19,14
4190,2024-12-14 02:43:57,3183.60,5,19,3
4191,2024-06-06 04:51:46,4332.00,3,12,2
4192,2024-08-06 23:04:00,2145.88,3,22,2
4193,2024-01-30 20:55:27,6541.42,1,15,2
4194,2024-12-17 04:28:59,13171.35,3,7,12
4195,2024-09-08 02:14:38,5936.88,2,1,4
4196,2023-11-12 20:06:59,9618.05,4,23,3
4197,2025-01-04 07:01:30,12668.36,1,10,2
4198,2024-06-01 04:04:54,10765.14,3,7,3
4199,2023-05-23 11:59:12,10134.73,5,14,10
4200,2024-07-28 11:00:08,14196.15,5,14,3
4201,2023-11-21 15:28:51,2271.00,3,7,13
4202,2023-10-17 08:15:36,9409.68,2,21,2
4203,2023-12-19 00:24:36,4101.66,1,25,5
4204,2024-10-05 03:38:23,3947.44,1,20,2
4205,2024-10-14 19:39:38,9012.88,5,19,6
4206,2024-12-15 05:49:09,2985.38,1,20,11
4207,2024-06-11 01:36:47,16562.40,5,24,3
4208,2024-03-16 04:26:04,2197.96,5,24,2
4209,2023-07-28 05:21:48,10771.07,1,25,3
4210,2024-12-26 15:37:58,9901.83,2,16,2
4211,2024-03-17 18:21:36,7927.15,4,23,3
4212,2023-12-18 07:31:51,736.08,3,22,2
4213,2023-08-14 05:30:51,2018.56,2,21,3
4214,2023-10-20 10:43:40,7296.06,4,8,59
4215,2023-09-18 17:59:12,250.39,2,16,2
4216,2024-03-15 22:41:32,13023.10,4,13,2
4217,2023-08-02 15:31:24,6055.54,3,12,3
4218,2023-12-07 13:25:45,14390.15,4,18,3
4219,2025-05-21 21:05:02,8001.84,2,6,2
4220,2024-03-02 10:51:07,13551.69,3,22,4
4221,2023-07-15 16:01:12,320.10,1,20,5
4222,2024-03-13 05:07:31,12326.50,3,7,2
4223,2025-03-05 22:15:45,1142.85,4,23,2
4224,2024-04-10 00:47:58,17817.43,5,4,6
4225,2024-05-05 17:03:13,11001.49,5,24,3
4226,2024-03-31 11:23:39,12834.27,5,14,2
4227,2024-07-18 00:28:23,16081.53,4,18,54
4228,2024-02-08 03:17:21,10186.75,2,6,4
4229,2024-05-08 09:16:42,2276.18,1,15,2
4230,2024-11-04 06:45:57,7767.46,1,5,2
4231,2024-10-14 21:47:20,12926.36,1,10,2
4232,2023-08-01 23:41:48,5313.42,4,3,4
4233,2023-08-09 17:08:28,13877.82,5,14,2
4234,2024-05-04 12:43:28,1679.01,3,22,2
4235,2023-06-04 14:26:19,12453.99,4,23,2
4236,2024-07-18 16:13:30,3666.03,1,20,2
4237,2025-02-10 17:54:01,162.37,4,3,2
4238,2025-02-25 04:08:43,258.40,1,5,2
4239,2023-09-02 20:16:22,8569.94,1,10,3
4240,2023-10-22 04:25:45,4290.08,3,22,154
4241,2024-09-12 10:59:38,4897.01,5,19,3
4242,2024-01-14 20:02:16,16101.74,1,5,2
4243,2024-09-24 04:58:15,7179.12,4,3,2
4244,2023-06-19 23:42:54,3356.24,2,11,3
4245,2024-09-28 09:28:39,10521.12,5,4,2
4246,2023-11-06 04:54:54,6433.27,2,11,14
4247,2024-06-16 20:04:21,2040.94,4,18,5
4248,2023-09-20 01:25:19,3916.63,1,20,8
4249,2023-06-03 03:26:11,12974.02,2,1,9
4250,2023-06-26 02:18:00,6284.73,3,22,2
4251,2025-01-27 04:38:41,4202.23,5,19,5
4252,2025-02-19 06:19:50,10443.14,5,14,2
4253,2024-11-29 21:13:22,18501.88,1,10,3
4254,2025-02-06 21:38:32,14008.36,4,18,2
4255,2024-02-13 05:32:43,3031.83,3,2,12
4256,2024-04-09 21:31:21,6398.36,3,22,2
4257,2023-11-08 14:35:03,13132.52,3,17,2
4258,2024-10-20 03:54:16,13611.17,1,10,3
4259,2024-02-23 14:50:48,5755.99,5,4,3
4260,2025-04-01 20:51:25,327.54,4,13,2
4261,2024-03-10 08:05:55,12391.94,2,21,5
4262,2023-07-10 06:00:37,8198.99,1,25,3
4263,2024-10-30 02:26:16,14345.05,4,13,4
4264,2025-05-17 15:28:57,12685.46,2,16,2
4265,2025-03-24 13:08:25,5507.79,4,3,3
4266,2025-01-28 19:25:04,13925.47,4,13,2
4267,2025-04-27 11:33:29,13972.75,3,2,3
4268,2025-01-30 15:08:20,17750.46,5,24,2
4269,2023-06-12 11:46:03,2455.61,3,7,2
4270,2024-09-28 03:13:11,14749.41,5,24,2
4271,2024-11-19 09:31:06,6984.57,5,24,3
4272,2024-10-12 06:02:47,8484.70,3,12,2
4273,2025-03-07 12:30:45,2213.52,4,8,2
4274,2024-02-28 06:58:31,213.40,5,19,5
4275,2023-08-04 18:23:19,9466.42,1,5,2
4276,2023-07-29 05:17:18,19945.99,3,17,42
4277,2025-04-18 09:53:48,4869.85,2,11,2
4278,2024-10-04 07:13:26,7336.22,5,24,3
4279,2024-01-05 18:45:01,14705.41,2,16,3
4280,2024-08-25 10:17:18,13355.06,1,10,29
4281,2024-03-14 08:03:43,8774.61,5,14,2
4282,2024-11-28 22:51:03,5732.53,2,16,2
4283,2023-09-12 07:48:03,13927.56,5,4,3
4284,2024-01-02 13:46:29,10327.20,3,12,8
4285,2025-05-06 19:16:08,6076.50,3,2,5
4286,2024-12-31 13:49:25,6105.34,2,11,5
4287,2024-05-16 21:09:15,9576.29,5,19,6
4288,2024-06-26 11:35:35,11343.85,3,7,3
4289,2025-03-25 08:49:21,2452.79,1,15,2
4290,2024-10-27 19:11:35,12215.99,3,7,2
4291,2024-09-25 00:40:29,15433.35,2,21,2
4292,2025-03-06 05:32:17,16671.27,1,25,64
4293,2024-04-21 19:10:59,3681.21,4,13,4
4294,2023-08-30 23:04:14,8566.53,5,24,2
4295,2024-06-06 00:00:04,4169.67,2,1,16
4296,2023-11-24 20:40:41,10052.15,3,7,3
4297,2024-12-28 05:24:58,2395.23,4,13,8
4298,2024-05-11 00:00:20,6009.57,2,16,6
4299,2024-11-11 10:43:49,4197.75,2,16,2
4300,2023-11-20 23:10:25,9298.62,3,2,2
4301,2025-03-09 18:18:37,9583.11,5,19,2
4302,2024-06-26 05:33:10,17272.11,4,8,49
4303,2023-10-31 13:21:23,13827.83,3,17,13
4304,2024-06-06 21:29:32,10977.85,3,12,2
4305,2025-01-15 03:40:13,9497.23,4,8,2
4306,2025-03-17 01:35:34,11456.73,4,18,2
4307,2025-04-22 14:41:47,11551.07,1,5,2
4308,2025-02-14 10:40:53,5997.32,1,10,3
4309,2024-03-24 11:16:14,16916.16,3,17,3
4310,2024-02-18 14:03:55,14837.35,5,19,2
4311,2024-11-23 06:54:47,25030.68,2,6,2
4312,2024-01-12 07:32:27,333.68,2,1,8
4313,2024-03-17 05:52:48,3384.01,3,2,2
4314,2023-06-22 13:17:28,11765.41,4,18,2
4315,2023-12-02 04:15:31,5089.61,5,19,2
4316,2023-09-27 20:07:15,698.70,5,19,11
4317,2023-10-30 00:15:54,16475.66,5,19,11
4318,2024-12-26 00:32:11,5900.20,1,15,43
4319,2025-02-20 07:49:15,5279.41,5,24,22
4320,2025-03-26 22:10:00,1777.32,2,11,4
4321,2024-04-01 03:33:14,3460.30,3,7,2
4322,2024-01-19 19:27:03,12136.18,1,15,4
4323,2023-06-19 05:37:16,2325.12,1,20,3
4324,2025-04-15 21:50:14,5602.43,1,20,23
4325,2024-10-18 12:43:46,10377.06,3,22,2
4326,2023-12-23 15:34:19,2379.36,3,17,2
4327,2025-05-11 06:12:10,12525.97,5,19,2
4328,2024-08-08 07:17:02,1080.77,2,21,4
4329,2024-10-21 04:29:18,202.46,4,3,2
4330,2024-10-06 07:03:10,6157.49,4,23,2
4331,2024-09-05 00:45:18,17033.60,5,19,2
4332,2024-11-14 08:10:34,8749.81,3,22,2
4333,2024-07-25 10:57:10,15028.39,4,23,2
4334,2023-11-05 12:01:44,3487.17,1,25,2
4335,2025-04-29 14:36:02,2874.49,5,4,11
4336,2023-07-21 01:12:36,10729.74,2,6,2
4337,2023-08-07 03:41:12,7852.52,3,22,3
4338,2024-04-27 12:14:23,3007.70,4,3,3
4339,2023-06-30 00:37:10,12137.53,2,11,2
4340,2024-09-02 08:47:41,16057.27,4,23,2
4341,2024-07-26 05:44:11,14184.88,5,9,5
4342,2024-12-19 22:22:59,10176.68,2,6,2
4343,2024-12-12 03:32:20,1460.17,3,7,2
4344,2024-03-10 17:56:08,19443.81,5,14,6
4345,2024-07-11 05:46:41,14901.83,1,5,3
4346,2024-02-25 18:03:38,5638.69,5,19,2
4347,2023-12-26 23:19:16,2021.60,1,20,3
4348,2023-11-26 15:59:02,12443.21,2,11,403
4349,2023-09-09 16:44:16,1023.96,5,14,2
4350,2024-02-29 23:35:49,8663.88,4,8,2
4351,2024-01-28 17:27:40,12350.63,1,5,10
4352,2024-04-20 00:12:14,2038.18,4,23,2
4353,2023-07-12 07:53:07,4030.10,3,22,9
4354,2024-12-29 20:09:10,9425.16,4,8,3
4355,2024-08-04 02:37:19,463.96,4,3,2
4356,2024-12-03 11:33:34,8064.49,5,24,3
4357,2023-05-31 15:04:34,8205.37,2,16,3
4358,2023-08-15 02:19:02,5516.91,3,12,2
4359,2025-04-13 23:19:25,487.11,1,10,2
4360,2025-03-30 13:51:57,2559.90,1,5,38
4361,2025-03-19 22:48:04,8457.23,5,4,2
4362,2024-04-25 18:02:39,6201.15,3,7,3
4363,2025-01-07 13:59:10,20361.04,1,10,2
4364,2025-04-30 11:57:35,1594.60,1,20,4
4365,2024-08-29 06:37:49,1196.86,3,2,2
4366,2024-04-06 09:22:15,1933.73,1,5,2
4367,2023-07-11 14:11:08,3980.68,4,8,3
4368,2024-08-13 20:57:34,13440.45,5,9,2
4369,2025-01-18 11:24:59,6899.39,2,21,2
4370,2024-07-30 16:18:59,19036.93,2,1,2
4371,2023-12-20 12:47:13,5584.68,1,25,3
4372,2025-04-24 12:34:53,13306.12,4,3,11
4373,2023-06-13 07:40:57,7530.47,1,15,2
4374,2023-07-02 21:11:27,10155.66,4,18,2
4375,2024-04-19 14:12:27,13620.45,3,17,2
4376,2024-01-30 21:44:39,7601.28,2,1,2
4377,2025-02-12 19:00:40,2163.78,5,4,2
4378,2024-05-06 12:56:32,4154.06,2,21,6
4379,2025-04-25 21:35:50,2155.50,5,9,2
4380,2024-06-07 04:35:26,7479.56,5,4,2
4381,2024-09-25 17:21:17,8644.89,2,11,3
4382,2025-04-26 19:31:14,9973.85,5,24,2
4383,2023-11-10 13:20:34,13951.82,5,14,2
4384,2024-10-24 04:13:21,12618.05,1,15,5
4385,2023-08-03 09:26:01,12117.83,1,5,6
4386,2024-06-12 12:24:34,7381.66,4,18,4
4387,2025-03-01 08:48:57,5373.76,4,8,2
4388,2024-10-05 22:31:26,8276.03,1,25,2
4389,2023-10-25 22:30:39,2315.41,1,15,2
4390,2024-02-15 08:44:03,3334.34,4,3,5
4391,2024-06-19 14:36:36,6067.92,3,17,2
4392,2023-11-15 01:17:45,12137.93,5,4,2
4393,2023-08-24 07:12:04,14898.31,2,11,3
4394,2024-04-03 09:06:48,10845.93,3,17,2
4395,2024-08-28 22:51:25,8686.18,3,12,2
4396,2024-01-19 18:36:50,811.36,5,14,3
4397,2025-03-09 06:01:34,3492.28,1,20,3
4398,2023-12-04 16:07:29,5818.85,5,4,2
4399,2024-03-14 01:31:18,7069.61,5,4,2
4400,2023-10-15 20:38:33,14260.09,4,18,4
4401,2024-05-31 07:41:05,7677.49,1,15,5
4402,2024-06-03 17:58:06,20072.12,2,16,2
4403,2024-01-19 12:13:43,10887.27,5,9,4
4404,2023-11-22 09:16:15,9883.40,1,5,2
4405,2023-11-18 05:54:03,3544.08,2,1,2
4406,2024-09-29 15:57:43,5701.36,4,8,3
4407,2025-02-27 19:08:17,11453.51,4,23,3
4408,2023-11-20 14:47:38,10569.69,3,7,3
4409,2024-08-02 13:18:09,11126.23,4,8,8
4410,2023-09-12 16:14:20,8672.94,4,3,2
4411,2023-12-09 16:16:29,12423.10,2,1,3
4412,2025-05-09 20:29:51,7715.34,3,7,10
4413,2025-03-13 22:36:36,12838.80,4,23,22
4414,2023-12-19 07:45:27,12796.66,5,19,3
4415,2024-06-06 22:42:09,5380.04,4,18,2
4416,2023-11-13 08:58:26,11805.78,5,19,3
4417,2024-01-02 02:26:56,11756.40,3,17,2
4418,2024-08-01 11:05:33,2425.34,2,11,11
4419,2025-05-20 17:57:07,12246.70,3,7,2
4420,2024-12-05 03:48:52,5426.81,5,24,2
4421,2025-01-17 11:15:13,838.02,3,17,3
4422,2023-06-22 05:04:29,2464.65,2,1,4
4423,2024-02-09 17:27:23,4298.93,3,2,2
4424,2023-10-18 09:03:13,7675.78,2,21,2
4425,2024-01-26 02:34:42,724.46,2,16,2
4426,2024-01-27 23:40:14,5161.04,1,25,2
4427,2024-04-15 08:01:01,5554.55,5,14,2
4428,2024-02-22 23:51:07,12879.63,3,17,7
4429,2023-08-08 19:48:09,7456.16,3,12,2
4430,2024-02-03 02:39:11,3571.90,4,13,2
4431,2023-11-19 18:16:28,23376.57,1,25,2
4432,2024-08-04 18:55:35,1765.40,2,21,2
4433,2024-01-03 13:18:00,3964.46,5,19,3
4434,2024-01-02 12:42:25,9257.84,1,15,2
4435,2023-09-28 19:06:55,10600.89,4,3,6
4436,2024-04-24 11:21:17,11428.98,5,19,2
4437,2023-10-30 14:00:32,12873.00,5,19,3
4438,2025-05-16 02:18:16,5242.21,2,1,2
4439,2025-05-07 02:29:46,7213.81,5,24,2
4440,2023-10-16 06:55:19,13400.08,1,15,2
4441,2023-06-29 02:08:47,17118.69,5,24,2
4442,2024-11-07 10:09:28,11733.58,4,8,2
4443,2024-02-11 12:43:17,13704.63,2,21,2
4444,2024-11-16 03:47:43,12991.41,4,23,2
4445,2023-08-10 07:23:56,5872.89,2,6,7
4446,2023-09-25 08:39:41,12018.06,1,25,2
4447,2023-11-22 02:24:01,1817.13,1,20,3
4448,2025-04-17 09:48:39,13334.12,2,6,2
4449,2023-10-24 00:48:41,13028.62,4,3,2
4450,2024-05-02 16:08:04,4762.06,3,2,2
4451,2023-11-15 03:54:14,13733.10,5,14,5
4452,2024-10-02 16:19:33,3799.61,3,22,2
4453,2024-10-01 13:31:18,8474.24,3,7,2
4454,2024-06-26 01:00:05,8866.25,2,6,7
4455,2024-12-06 06:16:54,11307.45,2,21,2
4456,2023-10-06 22:10:30,11534.49,1,25,2
4457,2024-05-14 11:06:09,1594.41,5,9,2
4458,2023-06-03 06:56:36,5483.61,1,20,2
4459,2023-12-05 06:31:22,9292.95,1,5,9
4460,2023-10-15 15:12:16,11198.00,4,13,3
4461,2024-05-29 07:35:27,14333.41,2,16,2
4462,2024-10-01 20:45:37,4433.38,4,18,4
4463,2024-01-08 09:13:03,13363.05,5,14,11
4464,2025-04-06 00:56:18,17378.46,2,6,2
4465,2025-04-05 18:37:10,5906.86,2,6,2
4466,2023-07-04 14:24:46,10247.13,2,11,2
4467,2025-02-27 13:01:30,4205.77,3,2,2
4468,2023-09-14 07:24:13,4839.98,2,1,2
4469,2024-07-16 03:54:22,1189.94,5,14,2
4470,2024-09-20 14:20:30,20868.72,5,24,2
4471,2023-11-29 23:14:12,14958.71,4,3,5
4472,2023-12-19 07:12:04,15644.41,2,1,4
4473,2024-11-19 01:26:16,4430.10,4,8,23
4474,2024-06-25 04:24:15,7402.94,1,5,32
4475,2023-08-23 22:15:27,13260.65,3,2,4
4476,2025-03-27 04:51:12,7961.65,3,12,2
4477,2023-09-10 08:37:40,13452.47,5,14,2
4478,2023-12-21 01:13:55,11516.23,1,25,2
4479,2023-11-27 15:57:53,3479.91,4,18,3
4480,2023-08-25 21:29:38,10920.72,3,7,3
4481,2024-04-06 12:26:49,7410.99,3,12,3
4482,2024-02-09 20:52:02,3984.15,5,14,37
4483,2023-07-25 01:59:16,1028.32,1,5,2
4484,2023-10-18 14:28:21,10726.02,3,7,2
4485,2024-11-11 11:06:50,11448.65,2,11,4
4486,2024-05-16 17:59:44,20024.65,5,24,4
4487,2023-07-30 21:51:17,11201.36,1,15,2
4488,2024-09-22 14:42:12,8503.38,1,15,2
4489,2024-07-09 14:58:47,8368.84,5,14,2
4490,2025-05-15 22:41:20,6174.67,1,5,5
4491,2024-12-02 07:37:12,6089.37,5,9,2
4492,2023-07-31 08:28:26,383.23,1,10,5
4493,2024-05-01 07:35:48,3649.71,4,18,2
4494,2024-03-19 04:09:38,11594.39,4,23,2
4495,2023-08-29 05:43:39,16235.69,5,14,2
